ComboID,Sugar,Ice,Size,Shots,Notes
73480,50%,25%,Small,4,test
73481,0%,100%,Small,5,test
73482,25%,150%,Large,5,test
73483,150%,100%,Large,4,test
73484,100%,200%,Large,5,test
73485,50%,25%,Large,4,test
73486,200%,25%,Large,3,test
73487,25%,150%,Medium,5,test
73488,100%,100%,Small,0,test
73489,100%,100%,Large,1,test
73490,50%,150%,Medium,1,test
73491,50%,100%,Small,1,test
73492,150%,0%,Small,2,test
73493,150%,150%,Small,0,test
73494,150%,150%,Medium,4,test
73495,150%,200%,Large,0,test
73496,50%,25%,Small,3,test
73497,150%,100%,Small,1,test
73498,25%,100%,Small,1,test
73499,25%,150%,Large,1,test
73500,25%,0%,Medium,0,test
73501,200%,150%,Small,0,test
73502,50%,100%,Medium,5,test
73503,200%,150%,Large,3,test
73504,50%,25%,Small,1,test
73505,100%,150%,Medium,0,test
73506,150%,0%,Large,1,test
73507,50%,100%,Large,2,test
73508,100%,25%,Medium,3,test
73509,0%,150%,Small,5,test
73510,0%,0%,Small,0,test
73511,0%,0%,Medium,4,test
73512,25%,200%,Large,4,test
73513,0%,25%,Small,0,test
73514,200%,50%,Medium,2,test
73515,200%,25%,Small,4,test
73516,150%,0%,Large,4,test
73517,200%,25%,Small,4,test
73518,100%,200%,Large,4,test
73519,200%,0%,Large,1,test
73520,100%,0%,Medium,4,test
73521,50%,100%,Small,4,test
73522,50%,150%,Large,5,test
73523,100%,25%,Medium,4,test
73524,25%,100%,Large,2,test
73525,0%,25%,Small,1,test
73526,0%,100%,Medium,3,test
73527,50%,0%,Medium,4,test
73528,0%,100%,Small,1,test
73529,25%,150%,Medium,4,test
73530,100%,100%,Large,4,test
73531,50%,200%,Large,0,test
73532,100%,25%,Small,2,test
73533,0%,0%,Small,3,test
73534,150%,200%,Large,0,test
73535,150%,0%,Large,1,test
73536,50%,100%,Medium,2,test
73537,25%,200%,Small,5,test
73538,100%,50%,Large,0,test
73539,200%,50%,Large,4,test
73540,0%,150%,Small,4,test
73541,100%,100%,Large,0,test
73542,200%,100%,Medium,1,test
73543,0%,25%,Medium,2,test
73544,0%,200%,Medium,5,test
73545,200%,100%,Large,3,test
73546,0%,150%,Small,1,test
73547,0%,25%,Large,3,test
73548,50%,150%,Large,1,test
73549,25%,150%,Small,5,test
73550,100%,100%,Small,4,test
73551,150%,150%,Large,4,test
73552,150%,50%,Large,2,test
73553,150%,25%,Small,4,test
73554,100%,0%,Large,4,test
73555,25%,200%,Large,2,test
73556,0%,50%,Large,4,test
73557,150%,50%,Large,4,test
73558,50%,150%,Medium,2,test
73559,200%,0%,Small,4,test
73560,100%,25%,Large,2,test
73561,25%,200%,Large,3,test
73562,25%,0%,Small,4,test
73563,0%,200%,Large,4,test
73564,200%,100%,Large,1,test
73565,50%,50%,Medium,2,test
73566,0%,50%,Large,1,test
73567,50%,100%,Small,5,test
73568,200%,50%,Medium,0,test
73569,0%,0%,Small,5,test
73570,100%,100%,Medium,4,test
73571,50%,150%,Large,4,test
73572,150%,100%,Large,5,test
73573,25%,0%,Small,4,test
73574,50%,25%,Medium,5,test
73575,0%,50%,Medium,3,test
73576,100%,25%,Medium,5,test
73577,0%,150%,Medium,0,test
73578,200%,25%,Medium,0,test
73579,200%,100%,Large,1,test
73580,25%,200%,Large,1,test
73581,25%,200%,Medium,2,test
73582,25%,150%,Large,2,test
73583,200%,200%,Large,0,test
73584,50%,50%,Small,2,test
73585,200%,100%,Large,3,test
73586,200%,25%,Large,0,test
73587,200%,50%,Large,1,test
73588,50%,0%,Small,1,test
73589,50%,200%,Medium,2,test
73590,0%,50%,Small,2,test
73591,200%,100%,Large,4,test
73592,150%,0%,Large,2,test
73593,100%,100%,Small,2,test
73594,200%,0%,Medium,0,test
73595,25%,100%,Small,2,test
73596,150%,25%,Large,2,test
73597,100%,50%,Large,2,test
73598,50%,150%,Large,5,test
73599,200%,100%,Large,3,test
73600,100%,25%,Small,0,test
73601,25%,25%,Small,5,test
73602,200%,0%,Small,4,test
73603,200%,100%,Large,3,test
73604,150%,50%,Medium,3,test
73605,100%,150%,Medium,1,test
73606,0%,200%,Small,3,test
73607,200%,150%,Large,1,test
73608,200%,50%,Large,5,test
73609,100%,50%,Large,0,test
73610,150%,0%,Small,0,test
73611,50%,100%,Medium,1,test
73612,50%,200%,Large,1,test
73613,150%,25%,Large,5,test
73614,0%,150%,Medium,5,test
73615,100%,0%,Large,1,test
73616,150%,25%,Medium,1,test
73617,200%,150%,Small,5,test
73618,0%,0%,Small,0,test
73619,25%,50%,Small,0,test
73620,25%,150%,Medium,2,test
73621,0%,150%,Small,2,test
73622,150%,200%,Large,0,test
73623,25%,200%,Large,0,test
73624,0%,50%,Large,1,test
73625,200%,100%,Small,3,test
73626,200%,150%,Large,3,test
73627,0%,200%,Medium,5,test
73628,25%,25%,Large,3,test
73629,50%,200%,Small,5,test
73630,25%,50%,Medium,5,test
73631,200%,25%,Large,0,test
73632,0%,200%,Medium,1,test
73633,0%,50%,Large,1,test
73634,50%,50%,Small,4,test
73635,25%,150%,Small,3,test
73636,50%,100%,Medium,5,test
73637,0%,50%,Medium,0,test
73638,100%,0%,Medium,5,test
73639,50%,100%,Medium,4,test
73640,200%,200%,Large,1,test
73641,0%,150%,Large,5,test
73642,200%,200%,Large,0,test
73643,100%,25%,Medium,2,test
73644,200%,50%,Large,3,test
73645,50%,100%,Large,3,test
73646,50%,150%,Medium,2,test
73647,200%,50%,Small,4,test
73648,150%,50%,Large,5,test
73649,100%,25%,Small,5,test
73650,0%,25%,Medium,5,test
73651,50%,50%,Large,2,test
73652,100%,50%,Large,5,test
73653,100%,150%,Large,5,test
73654,25%,100%,Large,2,test
73655,150%,150%,Medium,3,test
73656,200%,150%,Small,0,test
73657,0%,0%,Small,3,test
73658,100%,50%,Large,1,test
73659,0%,25%,Large,0,test
73660,25%,150%,Small,0,test
73661,150%,50%,Medium,3,test
73662,0%,0%,Large,1,test
73663,200%,200%,Small,4,test
73664,150%,25%,Large,3,test
73665,0%,150%,Large,4,test
73666,150%,50%,Medium,0,test
73667,150%,25%,Large,1,test
73668,150%,50%,Small,2,test
73669,150%,100%,Small,3,test
73670,0%,25%,Small,1,test
73671,50%,150%,Large,3,test
73672,100%,150%,Medium,4,test
73673,150%,150%,Large,0,test
73674,0%,150%,Large,5,test
73675,50%,200%,Large,2,test
73676,0%,0%,Small,2,test
73677,200%,100%,Large,4,test
73678,50%,0%,Medium,4,test
73679,25%,100%,Large,2,test
73680,150%,200%,Large,2,test
73681,0%,150%,Small,1,test
73682,150%,200%,Large,3,test
73683,50%,200%,Medium,0,test
73684,0%,25%,Large,3,test
73685,50%,200%,Large,1,test
73686,0%,200%,Large,3,test
73687,0%,0%,Medium,3,test
73688,150%,25%,Large,1,test
73689,100%,150%,Small,4,test
73690,0%,100%,Small,4,test
73691,200%,0%,Small,3,test
73692,25%,200%,Medium,4,test
73693,200%,100%,Small,5,test
73694,25%,200%,Large,0,test
73695,200%,25%,Large,5,test
73696,0%,50%,Small,2,test
73697,200%,50%,Medium,2,test
73698,25%,25%,Large,2,test
73699,200%,50%,Large,5,test
73700,150%,50%,Large,0,test
73701,50%,0%,Small,0,test
73702,25%,25%,Small,4,test
73703,100%,25%,Medium,2,test
73704,150%,100%,Small,0,test
73705,200%,0%,Medium,2,test
73706,100%,200%,Small,5,test
73707,100%,200%,Medium,4,test
73708,200%,150%,Medium,3,test
73709,200%,200%,Medium,5,test
73710,25%,25%,Large,5,test
73711,200%,200%,Small,1,test
73712,150%,50%,Medium,3,test
73713,200%,100%,Medium,2,test
73714,200%,100%,Large,0,test
73715,100%,200%,Medium,2,test
73716,25%,200%,Medium,5,test
73717,25%,200%,Small,1,test
73718,100%,200%,Large,2,test
73719,100%,150%,Medium,2,test
73720,50%,100%,Large,4,test
73721,25%,0%,Medium,1,test
73722,25%,25%,Large,5,test
73723,50%,25%,Large,3,test
73724,25%,50%,Medium,0,test
73725,50%,0%,Large,0,test
73726,100%,25%,Large,1,test
73727,200%,150%,Medium,3,test
73728,200%,100%,Large,4,test
73729,25%,50%,Large,4,test
73730,50%,0%,Large,3,test
73731,25%,150%,Small,0,test
73732,100%,0%,Small,1,test
73733,25%,0%,Small,3,test
73734,0%,50%,Small,1,test
73735,0%,200%,Large,3,test
73736,25%,25%,Large,3,test
73737,50%,25%,Small,2,test
73738,200%,50%,Medium,5,test
73739,150%,50%,Medium,4,test
73740,50%,200%,Large,0,test
73741,50%,0%,Small,0,test
73742,0%,50%,Large,1,test
73743,100%,200%,Small,0,test
73744,200%,0%,Medium,1,test
73745,50%,25%,Small,5,test
73746,150%,200%,Large,5,test
73747,50%,50%,Medium,3,test
73748,0%,200%,Medium,5,test
73749,200%,0%,Large,4,test
73750,100%,25%,Small,1,test
73751,100%,50%,Small,0,test
73752,25%,50%,Medium,2,test
73753,200%,100%,Medium,2,test
73754,100%,100%,Large,1,test
73755,100%,0%,Large,2,test
73756,0%,0%,Small,5,test
73757,0%,200%,Large,1,test
73758,150%,200%,Small,5,test
73759,100%,200%,Small,0,test
73760,50%,50%,Small,0,test
73761,50%,50%,Large,1,test
73762,25%,200%,Medium,1,test
73763,0%,150%,Medium,3,test
73764,0%,50%,Medium,0,test
73765,50%,0%,Medium,2,test
73766,0%,0%,Large,2,test
73767,50%,50%,Medium,0,test
73768,150%,100%,Small,0,test
73769,0%,25%,Large,4,test
73770,0%,50%,Medium,1,test
73771,150%,100%,Large,2,test
73772,150%,50%,Medium,5,test
73773,0%,0%,Large,3,test
73774,150%,25%,Medium,3,test
73775,100%,50%,Medium,2,test
73776,25%,50%,Large,4,test
73777,50%,200%,Medium,4,test
73778,0%,150%,Small,2,test
73779,25%,200%,Small,1,test
73780,150%,150%,Medium,5,test
73781,150%,25%,Large,4,test
73782,150%,150%,Small,0,test
73783,0%,200%,Small,5,test
73784,25%,100%,Medium,2,test
73785,50%,200%,Small,1,test
73786,25%,150%,Large,4,test
73787,50%,200%,Medium,4,test
73788,100%,0%,Small,1,test
73789,100%,25%,Medium,1,test
73790,50%,25%,Large,1,test
73791,150%,200%,Small,3,test
73792,0%,50%,Small,2,test
73793,200%,25%,Large,5,test
73794,200%,25%,Large,0,test
73795,0%,150%,Medium,2,test
73796,200%,150%,Large,1,test
73797,50%,100%,Small,5,test
73798,200%,0%,Small,5,test
73799,25%,50%,Large,3,test
73800,200%,0%,Large,0,test
73801,25%,200%,Large,2,test
73802,150%,25%,Small,1,test
73803,200%,150%,Large,0,test
73804,100%,25%,Large,4,test
73805,150%,200%,Medium,4,test
73806,0%,200%,Medium,3,test
73807,25%,50%,Large,0,test
73808,200%,150%,Small,1,test
73809,50%,50%,Large,1,test
73810,50%,200%,Large,1,test
73811,100%,50%,Large,1,test
73812,0%,100%,Large,0,test
73813,150%,0%,Small,4,test
73814,200%,100%,Medium,5,test
73815,100%,200%,Large,4,test
73816,100%,25%,Large,2,test
73817,0%,150%,Large,4,test
73818,0%,200%,Small,5,test
73819,150%,25%,Large,4,test
73820,50%,150%,Medium,3,test
73821,0%,0%,Medium,5,test
73822,150%,100%,Large,0,test
73823,100%,200%,Small,2,test
73824,100%,0%,Medium,3,test
73825,50%,150%,Small,3,test
73826,25%,25%,Large,2,test
73827,25%,150%,Large,2,test
73828,0%,25%,Large,0,test
73829,150%,100%,Large,5,test
73830,200%,150%,Medium,0,test
73831,200%,50%,Medium,3,test
73832,150%,0%,Medium,3,test
73833,100%,0%,Small,5,test
73834,200%,150%,Large,1,test
73835,150%,25%,Medium,3,test
73836,150%,100%,Large,4,test
73837,50%,0%,Medium,3,test
73838,0%,200%,Medium,3,test
73839,150%,0%,Large,2,test
73840,150%,200%,Small,0,test
73841,0%,200%,Medium,2,test
73842,200%,50%,Large,4,test
73843,25%,200%,Small,4,test
73844,0%,0%,Large,0,test
73845,0%,25%,Small,3,test
73846,50%,100%,Small,1,test
73847,200%,50%,Large,0,test
73848,25%,50%,Medium,1,test
73849,150%,100%,Medium,4,test
73850,50%,150%,Small,2,test
73851,0%,50%,Large,5,test
73852,150%,50%,Small,2,test
73853,0%,0%,Small,0,test
73854,0%,50%,Small,0,test
73855,25%,100%,Medium,2,test
73856,100%,150%,Large,5,test
73857,50%,200%,Medium,4,test
73858,200%,0%,Small,4,test
73859,50%,0%,Large,3,test
73860,200%,100%,Small,4,test
73861,50%,25%,Small,0,test
73862,25%,0%,Large,0,test
73863,150%,50%,Small,2,test
73864,0%,200%,Medium,4,test
73865,150%,100%,Small,5,test
73866,50%,150%,Large,0,test
73867,25%,200%,Large,4,test
73868,200%,0%,Medium,3,test
73869,100%,100%,Small,3,test
73870,0%,50%,Small,1,test
73871,150%,100%,Small,1,test
73872,50%,100%,Large,5,test
73873,25%,50%,Large,4,test
73874,200%,150%,Medium,4,test
73875,25%,100%,Medium,1,test
73876,25%,50%,Medium,0,test
73877,0%,100%,Small,0,test
73878,200%,150%,Large,0,test
73879,100%,50%,Small,1,test
73880,150%,200%,Medium,5,test
73881,50%,25%,Small,4,test
73882,50%,50%,Small,3,test
73883,150%,200%,Medium,1,test
73884,25%,0%,Large,1,test
73885,100%,0%,Medium,2,test
73886,50%,0%,Large,0,test
73887,50%,50%,Small,4,test
73888,200%,50%,Large,4,test
73889,200%,150%,Medium,2,test
73890,150%,50%,Large,0,test
73891,200%,150%,Small,5,test
73892,50%,200%,Small,4,test
73893,25%,100%,Small,0,test
73894,0%,200%,Small,0,test
73895,25%,100%,Small,5,test
73896,100%,50%,Small,1,test
73897,50%,50%,Large,4,test
73898,50%,0%,Medium,4,test
73899,0%,0%,Large,5,test
73900,50%,100%,Medium,5,test
73901,100%,100%,Large,1,test
73902,25%,150%,Small,2,test
73903,150%,0%,Small,4,test
73904,200%,50%,Medium,1,test
73905,200%,150%,Medium,5,test
73906,0%,0%,Large,2,test
73907,0%,100%,Medium,1,test
73908,0%,100%,Large,0,test
73909,25%,50%,Medium,1,test
73910,25%,50%,Large,4,test
73911,25%,100%,Small,4,test
73912,200%,100%,Large,5,test
73913,25%,200%,Large,2,test
73914,200%,25%,Medium,0,test
73915,0%,100%,Large,4,test
73916,150%,0%,Medium,5,test
73917,50%,200%,Small,3,test
73918,0%,200%,Medium,0,test
73919,200%,0%,Small,0,test
73920,100%,100%,Large,0,test
73921,100%,25%,Small,0,test
73922,0%,200%,Small,2,test
73923,0%,100%,Large,2,test
73924,0%,150%,Small,2,test
73925,25%,50%,Large,2,test
73926,25%,25%,Medium,4,test
73927,0%,50%,Medium,5,test
73928,50%,25%,Small,1,test
73929,50%,100%,Large,0,test
73930,200%,150%,Large,3,test
73931,0%,100%,Medium,0,test
73932,50%,200%,Small,0,test
73933,0%,50%,Large,3,test
73934,25%,200%,Medium,2,test
73935,50%,150%,Small,2,test
73936,200%,200%,Large,3,test
73937,0%,100%,Small,0,test
73938,100%,200%,Small,3,test
73939,25%,0%,Small,2,test
73940,25%,0%,Large,2,test
73941,25%,200%,Small,2,test
73942,0%,0%,Medium,1,test
73943,0%,200%,Small,4,test
73944,100%,100%,Medium,3,test
73945,50%,100%,Large,1,test
73946,0%,150%,Small,0,test
73947,200%,100%,Large,3,test
73948,25%,100%,Large,3,test
73949,150%,0%,Large,4,test
73950,200%,150%,Large,5,test
73951,100%,25%,Medium,5,test
73952,150%,200%,Medium,0,test
73953,150%,200%,Small,0,test
73954,200%,100%,Medium,0,test
73955,25%,100%,Small,3,test
73956,50%,0%,Medium,5,test
73957,0%,200%,Medium,5,test
73958,25%,200%,Medium,4,test
73959,100%,50%,Small,4,test
73960,200%,200%,Large,5,test
73961,100%,50%,Large,5,test
73962,25%,25%,Small,0,test
73963,100%,0%,Medium,4,test
73964,0%,25%,Large,3,test
73965,0%,100%,Medium,0,test
73966,150%,50%,Medium,3,test
73967,25%,200%,Medium,1,test
73968,150%,200%,Medium,5,test
73969,50%,100%,Medium,2,test
73970,100%,150%,Large,0,test
73971,25%,150%,Medium,5,test
73972,0%,50%,Medium,5,test
73973,200%,0%,Small,1,test
73974,200%,150%,Small,2,test
73975,50%,200%,Small,5,test
73976,25%,150%,Large,0,test
73977,150%,100%,Small,0,test
73978,100%,200%,Medium,2,test
73979,0%,200%,Medium,5,test
73980,0%,150%,Large,5,test
73981,200%,50%,Medium,1,test
73982,25%,50%,Small,2,test
73983,150%,25%,Large,5,test
73984,0%,25%,Small,0,test
73985,50%,0%,Small,3,test
73986,200%,100%,Small,2,test
73987,0%,0%,Medium,1,test
73988,50%,200%,Large,5,test
73989,50%,25%,Large,3,test
73990,50%,200%,Large,5,test
73991,150%,150%,Medium,0,test
73992,25%,50%,Large,5,test
73993,100%,100%,Small,3,test
73994,150%,200%,Small,3,test
73995,50%,50%,Large,4,test
73996,200%,25%,Medium,0,test
73997,25%,100%,Medium,1,test
73998,0%,200%,Medium,4,test
73999,25%,25%,Medium,3,test
74000,200%,150%,Small,0,test
74001,50%,0%,Small,5,test
74002,150%,0%,Medium,5,test
74003,25%,200%,Medium,4,test
74004,200%,25%,Large,4,test
74005,150%,25%,Small,4,test
74006,0%,100%,Medium,1,test
74007,150%,100%,Medium,4,test
74008,150%,100%,Medium,1,test
74009,25%,100%,Small,1,test
74010,150%,150%,Small,1,test
74011,25%,50%,Large,1,test
74012,25%,150%,Medium,3,test
74013,150%,200%,Large,2,test
74014,25%,200%,Large,2,test
74015,50%,25%,Large,2,test
74016,25%,50%,Large,5,test
74017,150%,0%,Medium,5,test
74018,100%,150%,Medium,5,test
74019,25%,100%,Small,5,test
74020,25%,0%,Small,3,test
74021,25%,0%,Medium,2,test
74022,0%,0%,Large,4,test
74023,150%,25%,Small,2,test
74024,50%,200%,Small,0,test
74025,150%,100%,Medium,0,test
74026,25%,50%,Small,0,test
74027,200%,150%,Medium,4,test
74028,200%,0%,Small,0,test
74029,150%,50%,Large,2,test
74030,25%,150%,Large,4,test
74031,200%,100%,Medium,1,test
74032,100%,150%,Medium,5,test
74033,150%,50%,Small,4,test
74034,25%,200%,Large,4,test
74035,50%,100%,Small,1,test
74036,200%,100%,Large,3,test
74037,150%,0%,Small,5,test
74038,150%,25%,Small,3,test
74039,200%,200%,Medium,3,test
74040,50%,150%,Large,0,test
74041,150%,100%,Large,3,test
74042,0%,100%,Small,3,test
74043,150%,100%,Small,2,test
74044,100%,25%,Small,3,test
74045,150%,0%,Medium,0,test
74046,100%,150%,Large,2,test
74047,50%,150%,Medium,3,test
74048,150%,100%,Medium,2,test
74049,100%,150%,Large,0,test
74050,150%,150%,Medium,3,test
74051,150%,100%,Small,0,test
74052,25%,25%,Small,5,test
74053,25%,150%,Large,1,test
74054,50%,25%,Large,4,test
74055,0%,100%,Medium,1,test
74056,25%,50%,Medium,4,test
74057,150%,150%,Large,2,test
74058,50%,25%,Large,5,test
74059,50%,150%,Medium,1,test
74060,200%,0%,Small,0,test
74061,50%,200%,Small,0,test
74062,50%,150%,Medium,4,test
74063,200%,25%,Large,2,test
74064,50%,100%,Small,3,test
74065,100%,25%,Small,2,test
74066,150%,25%,Medium,1,test
74067,150%,50%,Small,4,test
74068,50%,25%,Medium,5,test
74069,150%,0%,Small,2,test
74070,25%,200%,Large,3,test
74071,25%,100%,Small,1,test
74072,25%,25%,Small,1,test
74073,100%,200%,Large,5,test
74074,150%,100%,Small,4,test
74075,25%,100%,Large,1,test
74076,100%,50%,Small,4,test
74077,100%,200%,Large,2,test
74078,100%,25%,Medium,2,test
74079,25%,0%,Medium,4,test
74080,25%,50%,Small,0,test
74081,200%,0%,Large,1,test
74082,100%,200%,Small,0,test
74083,200%,25%,Small,0,test
74084,50%,150%,Small,4,test
74085,25%,150%,Small,2,test
74086,150%,50%,Large,3,test
74087,25%,25%,Large,2,test
74088,100%,25%,Large,1,test
74089,100%,200%,Small,3,test
74090,50%,200%,Large,4,test
74091,50%,200%,Small,5,test
74092,100%,100%,Large,0,test
74093,100%,150%,Large,1,test
74094,0%,200%,Small,0,test
74095,150%,25%,Medium,0,test
74096,25%,0%,Small,0,test
74097,50%,200%,Medium,2,test
74098,25%,25%,Large,0,test
74099,50%,50%,Medium,0,test
74100,50%,0%,Medium,0,test
74101,100%,50%,Large,5,test
74102,100%,200%,Small,5,test
74103,50%,0%,Medium,5,test
74104,0%,150%,Large,3,test
74105,150%,0%,Large,2,test
74106,100%,200%,Small,5,test
74107,0%,0%,Medium,2,test
74108,150%,0%,Large,2,test
74109,25%,25%,Small,3,test
74110,0%,25%,Medium,3,test
74111,50%,200%,Large,4,test
74112,50%,150%,Small,0,test
74113,200%,200%,Medium,4,test
74114,0%,25%,Small,5,test
74115,100%,200%,Large,4,test
74116,200%,0%,Small,5,test
74117,50%,200%,Small,2,test
74118,50%,200%,Medium,0,test
74119,25%,0%,Large,5,test
74120,200%,0%,Large,0,test
74121,25%,50%,Medium,5,test
74122,150%,50%,Medium,4,test
74123,100%,150%,Large,4,test
74124,150%,25%,Small,3,test
74125,0%,200%,Medium,2,test
74126,200%,25%,Medium,4,test
74127,100%,0%,Medium,3,test
74128,150%,150%,Large,1,test
74129,25%,0%,Large,5,test
74130,0%,50%,Large,0,test
74131,50%,150%,Large,3,test
74132,100%,200%,Small,2,test
74133,50%,50%,Large,4,test
74134,200%,50%,Medium,5,test
74135,25%,200%,Small,4,test
74136,25%,200%,Small,1,test
74137,200%,150%,Small,0,test
74138,200%,100%,Medium,5,test
74139,150%,200%,Small,3,test
74140,0%,100%,Small,0,test
74141,200%,100%,Small,3,test
74142,100%,25%,Medium,1,test
74143,200%,150%,Large,3,test
74144,200%,25%,Medium,1,test
74145,100%,25%,Large,2,test
74146,50%,0%,Large,3,test
74147,200%,150%,Small,5,test
74148,0%,25%,Medium,4,test
74149,200%,200%,Large,5,test
74150,150%,200%,Medium,4,test
74151,0%,100%,Large,1,test
74152,150%,25%,Small,4,test
74153,25%,150%,Large,3,test
74154,150%,200%,Medium,3,test
74155,25%,0%,Small,4,test
74156,25%,150%,Medium,0,test
74157,50%,100%,Medium,3,test
74158,50%,150%,Small,5,test
74159,150%,150%,Medium,3,test
74160,25%,25%,Large,5,test
74161,0%,200%,Large,5,test
74162,150%,25%,Medium,5,test
74163,25%,200%,Medium,1,test
74164,0%,200%,Medium,3,test
74165,200%,25%,Large,5,test
74166,200%,25%,Small,2,test
74167,25%,100%,Small,4,test
74168,150%,0%,Large,2,test
74169,100%,100%,Small,1,test
74170,25%,200%,Small,0,test
74171,100%,50%,Small,5,test
74172,150%,150%,Small,5,test
74173,200%,0%,Large,5,test
74174,100%,0%,Medium,5,test
74175,0%,25%,Large,3,test
74176,50%,50%,Medium,5,test
